un_country,wb_country,ISO_ID,year,source,n,country,date,cell_phone,gdCURENT,LiteracyRate,morethan_hightshool,completedHischool,correption,transparency,Unemployment
belize,Belize,BLZ,2011,MEETUP,1,Belize,2011-01-01,222407.0,4423.48979672175,72.986,,,,,
belize,Belize,BLZ,2012,MEETUP,3,Belize,2012-01-01,172423.0,4505.62130177515,,,,,,
belize,Belize,BLZ,2014,MEETUP,1,Belize,2014-01-01,172300.0,4705.60268956266,,,,,,8.24390029907227
belize,Belize,BLZ,2015,"MEETUP, TED",3,Belize,2015-01-01,211946.0,4775.955648278211,,,,,,7.5781998634338406
belize,Belize,BLZ,2016,MEETUP,5,Belize,2016-01-01,222928.0,4818.40390879479,,,,,,7.00040006637573
belize,Belize,BLZ,2017,"MEETUP, TED",5,Belize,2017-01-01,239441.0,4887.5772083381,,,,,,6.59549999237061
belize,Belize,BLZ,2018,MEETUP,2,Belize,2018-01-01,327629.0,4884.7341615523,,,,,,
benin,Benin,BEN,2012,EFLUX,1,Benin,2012-01-01,8407850.0,1145.14081099947,,,,,3.5,
benin,Benin,BEN,2014,EFLUX,1,Benin,2014-01-01,8660430.0,1291.4098081857699,,,,,3.5,
benin,Benin,BEN,2017,TED,2,Benin,2017-01-01,8773040.0,1136.59284704681,,,,,3.5,
benin,Benin,BEN,2018,"MEETUP, TED",11,Benin,2018-01-01,9461870.0,1240.82946441954,,,,,3.5,
bhutan,Bhutan,BTN,2011,TED,1,Bhutan,2011-01-01,484189.0,2563.2575266012,72.986,,,,4.5,3.2300000190734903
bhutan,Bhutan,BTN,2014,TED,1,Bhutan,2014-01-01,624536.0,2652.21458893197,,,,,4.5,2.63000011444092
bhutan,Bhutan,BTN,2015,"MEETUP, TED",3,Bhutan,2015-01-01,675747.0,2752.66420790266,,,,,4.5,2.4500000476837203
bhutan,Bhutan,BTN,2016,MEETUP,6,Bhutan,2016-01-01,698373.0,2930.56298891838,,,,,4.5,
bhutan,Bhutan,BTN,2017,MEETUP,5,Bhutan,2017-01-01,730623.0,3286.5747028748806,,11.000740051269501,17.3154907226563,,4.5,
bhutan,Bhutan,BTN,2018,MEETUP,2,Bhutan,2018-01-01,703554.0,3243.48603638229,,,,,4.5,
bolivia,Bolivia,BOL,2008,BEHANCE,6,Bolivia,2008-01-01,5038600.0,1715.20892185853,,20.535120010376,36.085109710693395,,3.5,2.60339999198914
bolivia,Bolivia,BOL,2009,"BEHANCE, TED",3,Bolivia,2009-01-01,6464390.0,1754.2110609473498,,22.769590377807603,38.442600250244105,,3.5,2.8633999824523904
bolivia,Bolivia,BOL,2010,TED,1,Bolivia,2010-01-01,7179290.0,1955.46154376367,,,,,3.5,
bolivia,Bolivia,BOL,2011,BEHANCE,7,Bolivia,2011-01-01,8353270.0,2346.33715481293,72.986,,,,3.5,2.21860003471375
bolivia,Bolivia,BOL,2012,"BEHANCE, TED",7,Bolivia,2012-01-01,9493210.0,2609.88081366788,,24.032239913940398,43.140830993652294,,3.5,2.04789996147156
bolivia,Bolivia,BOL,2013,"BEHANCE, TED",35,Bolivia,2013-01-01,10425700.0,2908.2000945876503,,,,,3.5,2.39389991760254
bolivia,Bolivia,BOL,2014,"BEHANCE, TED",19,Bolivia,2014-01-01,10450300.0,3081.87882321413,,,,,3.5,2.00650000572205
bolivia,Bolivia,BOL,2015,BEHANCE,27,Bolivia,2015-01-01,10162800.0,3035.97221350817,,24.049570083618196,42.6314582824707,,3.0,3.0659999847412096
bolivia,Bolivia,BOL,2016,"BEHANCE, TED",34,Bolivia,2016-01-01,10106200.0,3076.6589498988596,,,,,,3.49810004234314
bolivia,Bolivia,BOL,2017,"BEHANCE, MEETUP, TED",43,Bolivia,2017-01-01,10963200.0,3351.1240444427003,,,,,,3.65459990501404
bolivia,Bolivia,BOL,2018,"BEHANCE, TED",40,Bolivia,2018-01-01,11445800.0,3548.59015508448,,,,,,3.5185999870300297
bolivia,Bolivia,BOL,2019,"BEHANCE, TED",4,Bolivia,2019-01-01,11445800.0,3552.0687602631,,,,,,3.8217000961303698
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2008,BEHANCE,3,Bosnia and Herzegovina,2008-01-01,3179040.0,5090.93234464687,,,,,3.0,23.4053001403809
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2009,BEHANCE,7,Bosnia and Herzegovina,2009-01-01,3257240.0,4714.7024950516,,,,,3.0,24.067699432373
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2010,"BEHANCE, TED",24,Bosnia and Herzegovina,2010-01-01,3110230.0,4635.51777931783,,9.22542953491211,31.1134300231934,,3.0,27.3118000030518
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2011,"BEHANCE, TED",29,Bosnia and Herzegovina,2011-01-01,3171280.0,5092.5519432889505,72.986,9.847860336303711,32.742359161377,,3.0,27.581899642944304
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2012,"BEHANCE, TED",72,Bosnia and Herzegovina,2012-01-01,3357540.0,4778.63608845506,,,,,3.0,28.010299682617198
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2013,"BEHANCE, TED",159,Bosnia and Herzegovina,2013-01-01,3488320.0,5131.39450642932,,,,,3.0,27.4902992248535
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2014,"BEHANCE, TED",103,Bosnia and Herzegovina,2014-01-01,3491190.0,5329.63504488766,,11.300840377807601,59.573890686035206,,,27.5172004699707
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2015,BEHANCE,120,Bosnia and Herzegovina,2015-01-01,3443520.0,4727.27771157479,,11.4720802307129,60.8295707702637,,,27.694499969482397
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2016,"BEHANCE, TED",81,Bosnia and Herzegovina,2016-01-01,3404040.0,4994.68314045091,,11.876460075378402,62.3772583007813,,,25.4081001281738
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2017,"BEHANCE, TED",124,Bosnia and Herzegovina,2017-01-01,3440090.0,5394.59122017677,,,,,,20.5272006988525
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2018,"BEHANCE, MEETUP, TED",84,Bosnia and Herzegovina,2018-01-01,3461060.0,6072.184622853039,,11.8616600036621,63.5065383911133,,,18.4001998901367
bosnia and herzegovina,Bosnia and Herzegovina,BIH,2019,"BEHANCE, TED",23,Bosnia and Herzegovina,2019-01-01,3694050.0,6108.51069581338,,,,,,15.692099571228
botswana,Botswana,BWA,2015,"BEHANCE, TED",4,Botswana,2015-01-01,3475330.0,6799.870177834129,,,,,,
botswana,Botswana,BWA,2016,"BEHANCE, MEETUP",4,Botswana,2016-01-01,3288990.0,7243.870252866759,,,,,,
botswana,Botswana,BWA,2017,"BEHANCE, TED",2,Botswana,2017-01-01,3240590.0,7893.232533636659,,,,,,
botswana,Botswana,BWA,2018,BEHANCE,3,Botswana,2018-01-01,3381230.0,8279.60173877574,,,,,,
brazil,Brazil,BRA,2007,BEHANCE,14,Brazil,2007-01-01,120980000.0,7348.03079355548,,9.3326997756958,33.7455711364746,,,8.32730007171631
brazil,Brazil,BRA,2008,BEHANCE,187,Brazil,2008-01-01,150641000.0,8831.023116975659,,10.0150604248047,35.4544715881348,,,7.3425998687744105
brazil,Brazil,BRA,2009,"BEHANCE, TED",563,Brazil,2009-01-01,169386000.0,8597.91535151624,,10.5968704223633,37.106880187988295,,,8.5221004486084
brazil,Brazil,BRA,2010,"BEHANCE, EFLUX, TED",894,Brazil,2010-01-01,196930000.0,11286.2430162457,,11.299400329589801,35.922679901123,,,
brazil,Brazil,BRA,2011,"BEHANCE, EFLUX, TED",1419,Brazil,2011-01-01,234358000.0,13245.612499544799,72.986,11.4495601654053,39.36098098754879,,,6.91699981689453
brazil,Brazil,BRA,2012,"BEHANCE, EFLUX, MEETUP, TED",2900,Brazil,2012-01-01,248324000.0,12370.024200714899,,11.9615001678467,40.6111907958984,,,7.1856999397277805
brazil,Brazil,BRA,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",5092,Brazil,2013-01-01,271100000.0,12300.324882275801,,12.6315698623657,41.853668212890604,,,6.97639989852905
brazil,Brazil,BRA,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",6590,Brazil,2014-01-01,280729000.0,12112.5882059697,,13.157369613647498,42.5613784790039,,,6.661200046539309
brazil,Brazil,BRA,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",6126,Brazil,2015-01-01,257814000.0,8814.000986812609,,13.5562496185303,43.7763481140137,,,8.426699638366701
brazil,Brazil,BRA,2016,"BEHANCE, EFLUX, MEETUP, TED",7759,Brazil,2016-01-01,244067000.0,8710.09668954121,,15.3451795578003,45.1083183288574,,,11.599900245666499
brazil,Brazil,BRA,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",8444,Brazil,2017-01-01,218255000.0,9925.38623770041,,15.734580039978,46.174251556396506,,,12.822400093078599
brazil,Brazil,BRA,2018,"BEHANCE, EFLUX, MEETUP, TED",9166,Brazil,2018-01-01,207047000.0,9001.23424863499,,16.543390274047898,47.4328689575195,,,12.3338003158569
brazil,Brazil,BRA,2019,"BEHANCE, MEETUP, TED",1684,Brazil,2019-01-01,207047000.0,8717.18627810819,,,,,,11.933300018310499
brunei darussalam,Brunei Darussalam,BRN,2012,BEHANCE,3,Brunei Darussalam,2012-01-01,469740.0,47740.5149036597,,,,,,
brunei darussalam,Brunei Darussalam,BRN,2014,TED,1,Brunei Darussalam,2014-01-01,452054.0,41726.7839720342,,,,,,6.9650998115539595
brunei darussalam,Brunei Darussalam,BRN,2015,"BEHANCE, TED",3,Brunei Darussalam,2015-01-01,463384.0,31164.562029114102,,,,,,
brunei darussalam,Brunei Darussalam,BRN,2016,"BEHANCE, TED",2,Brunei Darussalam,2016-01-01,523453.0,27157.8234104784,,,,,,
brunei darussalam,Brunei Darussalam,BRN,2017,BEHANCE,5,Brunei Darussalam,2017-01-01,544732.0,28572.146777650898,,,,,,9.315999984741211
bulgaria,Bulgaria,BGR,2007,BEHANCE,17,Bulgaria,2007-01-01,9897480.0,5885.10434781837,,,67.02065277099611,,,6.87769985198975
bulgaria,Bulgaria,BGR,2008,BEHANCE,127,Bulgaria,2008-01-01,10429000.0,7265.7354968299705,,,67.6123504638672,,,5.60949993133545
bulgaria,Bulgaria,BGR,2009,"BEHANCE, MEETUP",232,Bulgaria,2009-01-01,10454800.0,6988.23332468094,,,68.2597579956055,,,6.8165998458862305
bulgaria,Bulgaria,BGR,2010,"BEHANCE, TED",324,Bulgaria,2010-01-01,10199900.0,6812.4063384540195,,,69.6149520874023,,,10.279399871826199
bulgaria,Bulgaria,BGR,2011,"BEHANCE, EFLUX, TED",373,Bulgaria,2011-01-01,10475100.0,7809.425062454709,72.986,,70.6531677246094,,,11.2595996856689
bulgaria,Bulgaria,BGR,2012,"ART_EDUCATION, BEHANCE, MEETUP, TED, TIMEPAD",505,Bulgaria,2012-01-01,10780700.0,7395.849803407209,,,72.4808578491211,,,12.269900321960401
bulgaria,Bulgaria,BGR,2013,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",722,Bulgaria,2013-01-01,10486800.0,7655.129707593191,,,73.9379577636719,,,12.940799713134801
bulgaria,Bulgaria,BGR,2014,"BEHANCE, MEETUP, TED, TIMEPAD",989,Bulgaria,2014-01-01,9486930.0,7876.86646539994,,,73.8130874633789,,,11.423800468444801
bulgaria,Bulgaria,BGR,2015,"BEHANCE, MEETUP, TED, TIMEPAD",910,Bulgaria,2015-01-01,9194630.0,7055.93567291245,,,74.9126663208008,,,9.14330005645752
bulgaria,Bulgaria,BGR,2016,"BEHANCE, MEETUP, TED, TIMEPAD",1177,Bulgaria,2016-01-01,8973870.0,7548.85500737534,,,75.5995407104492,,,7.57460021972656
bulgaria,Bulgaria,BGR,2017,"BEHANCE, MEETUP, TED, TIMEPAD",1111,Bulgaria,2017-01-01,8532910.0,8334.08172775332,,24.7128791809082,76.4485397338867,,,6.1644001007080105
bulgaria,Bulgaria,BGR,2018,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",1038,Bulgaria,2018-01-01,8329150.0,9427.73043039881,,,,,,5.21140003204346
bulgaria,Bulgaria,BGR,2019,"BEHANCE, MEETUP, TED, TIMEPAD",199,Bulgaria,2019-01-01,8134580.0,9828.148514781391,,,,,,4.229899883270259
burkina faso,Burkina Faso,BFA,2016,MEETUP,1,Burkina Faso,2016-01-01,15404000.0,688.249662758849,,,,,3.5,
burkina faso,Burkina Faso,BFA,2017,TED,1,Burkina Faso,2017-01-01,17946400.0,734.994429826895,,,,,3.5,
burkina faso,Burkina Faso,BFA,2018,TED,3,Burkina Faso,2018-01-01,19339100.0,813.096848960038,,,,,3.5,4.69490003585815
burundi,Burundi,BDI,2012,TED,1,Burundi,2012-01-01,2247130.0,252.35897985834401,,,,,2.0,
burundi,Burundi,BDI,2013,TED,1,Burundi,2013-01-01,2536830.0,256.976002796754,,,,,2.0,
cabo verde,Cabo Verde,CPV,2014,MEETUP,2,Cabo Verde,2014-01-01,613378.0,3588.6740539538,,,,,4.5,
cabo verde,Cabo Verde,CPV,2017,TED,1,Cabo Verde,2017-01-01,612259.0,3292.6457545737203,,,,,4.0,12.2399997711182
cabo verde,Cabo Verde,CPV,2018,"EFLUX, TED",2,Cabo Verde,2018-01-01,610328.0,3617.3274887318203,,,,,4.5,12.1700000762939
cabo verde,Cabo Verde,CPV,2019,TED,1,Cabo Verde,2019-01-01,595681.0,3603.7817930451397,,,,,4.5,11.289999961853
cambodia,Cambodia,KHM,2009,BEHANCE,27,Cambodia,2009-01-01,6268000.0,738.0547836175059,,2.0420401096344,6.2635197639465305,,2.0,0.578599989414215
cambodia,Cambodia,KHM,2010,"BEHANCE, MEETUP",18,Cambodia,2010-01-01,8150760.0,785.502282874113,,,,,2.0,0.770600020885468
cambodia,Cambodia,KHM,2011,"BEHANCE, TED",18,Cambodia,2011-01-01,13757000.0,882.2754926400729,72.986,,,,2.0,0.577400028705597
cambodia,Cambodia,KHM,2012,"BEHANCE, TED",19,Cambodia,2012-01-01,19105100.0,950.880345993697,,,,,2.0,1.27869999408722
cambodia,Cambodia,KHM,2013,"ART_EDUCATION, BEHANCE",11,Cambodia,2013-01-01,20264500.0,1013.4204006153999,,,,,2.0,0.4375
cambodia,Cambodia,KHM,2014,"BEHANCE, MEETUP, TED",27,Cambodia,2014-01-01,20452000.0,1093.49619050796,,5.9298801422119105,10.0710601806641,,2.0,0.691699981689453
cambodia,Cambodia,KHM,2015,"BEHANCE, TED",31,Cambodia,2015-01-01,20850500.0,1162.90491997151,,5.8321099281311,9.29681015014648,,2.0,0.393099993467331
cambodia,Cambodia,KHM,2016,"BEHANCE, MEETUP, TED",13,Cambodia,2016-01-01,19915500.0,1269.59125737542,,,,,2.0,0.7161999940872191
cambodia,Cambodia,KHM,2017,"BEHANCE, MEETUP, TED",23,Cambodia,2017-01-01,18573000.0,1385.2599796333,,,,,2.0,0.141299992799759
cambodia,Cambodia,KHM,2018,"ART_EDUCATION, BEHANCE, MEETUP, TED",20,Cambodia,2018-01-01,19417100.0,1512.12670972847,,,,,1.5,
cambodia,Cambodia,KHM,2019,"MEETUP, TED",2,Cambodia,2019-01-01,21418700.0,1643.12138876539,,,,,1.5,
cameroon,Cameroon,CMR,2011,BEHANCE,4,Cameroon,2011-01-01,10486600.0,1405.0943923190698,72.986,,,,2.5,
cameroon,Cameroon,CMR,2012,BEHANCE,3,Cameroon,2012-01-01,13108100.0,1354.5456127470698,,,,,2.5,
cameroon,Cameroon,CMR,2013,"BEHANCE, TED",5,Cameroon,2013-01-01,15664700.0,1465.63884316769,,,,,2.5,
cameroon,Cameroon,CMR,2014,BEHANCE,18,Cameroon,2014-01-01,17039100.0,1542.62026621531,,,,,2.5,3.53379988670349
cameroon,Cameroon,CMR,2015,TED,1,Cameroon,2015-01-01,18160700.0,1327.5030171149199,,,,,2.5,
cameroon,Cameroon,CMR,2016,BEHANCE,1,Cameroon,2016-01-01,18717500.0,1364.33011041997,,,,,2.5,
cameroon,Cameroon,CMR,2017,BEHANCE,1,Cameroon,2017-01-01,20135400.0,1425.1078180533402,,,,,2.5,
cameroon,Cameroon,CMR,2018,"BEHANCE, TED",15,Cameroon,2018-01-01,17420800.0,1534.49370193468,,,,,2.5,
cameroon,Cameroon,CMR,2019,BEHANCE,3,Cameroon,2019-01-01,21155300.0,1507.45020591288,,,,,2.5,
canada,Canada,CAN,2004,MEETUP,64,Canada,2004-01-01,15020000.0,32034.3077408421,,,,,,7.18529987335205
canada,Canada,CAN,2005,MEETUP,317,Canada,2005-01-01,17016600.0,36266.187123585296,,,,,,6.7581000328064
canada,Canada,CAN,2006,MEETUP,688,Canada,2006-01-01,18749100.0,40385.869955477,,55.981929779052706,79.4033889770508,,,6.320300102233889
canada,Canada,CAN,2007,"BEHANCE, MEETUP",1124,Canada,2007-01-01,20277400.0,44543.0410359004,,,,,,6.03609991073608
canada,Canada,CAN,2008,"BEHANCE, MEETUP",1883,Canada,2008-01-01,22092500.0,46594.450953528896,,,,,,6.13710021972656
canada,Canada,CAN,2009,"BEHANCE, MEETUP, TED",3662,Canada,2009-01-01,23811900.0,40773.061528975,,,,,,8.3439998626709
canada,Canada,CAN,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",5738,Canada,2010-01-01,25825400.0,47448.0132198383,,,,,,8.05550003051758
canada,Canada,CAN,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",6252,Canada,2011-01-01,26840000.0,52087.446383568,72.986,59.640308380127,82.7489929199219,,,7.51109981536865
canada,Canada,CAN,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",11260,Canada,2012-01-01,27720000.0,52678.3901234772,,,,,,7.291800022125241
canada,Canada,CAN,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",11077,Canada,2013-01-01,28360000.0,52652.593682827806,,,,,,7.07359981536865
canada,Canada,CAN,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",13218,Canada,2014-01-01,28789000.0,50893.446713754696,,,,,,6.914100170135501
canada,Canada,CAN,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",15126,Canada,2015-01-01,29765000.0,43585.5119817751,,,,,,6.906499862670901
canada,Canada,CAN,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",19079,Canada,2016-01-01,30752000.0,42322.4847803038,,60.4142990112305,84.4691925048828,,,6.99889993667603
canada,Canada,CAN,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",24148,Canada,2017-01-01,31693000.0,45148.5527061655,,,,,,6.33970022201538
canada,Canada,CAN,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",29697,Canada,2018-01-01,33082000.0,46313.17137129611,,,,,,5.8308000564575195
canada,Canada,CAN,2019,"BEHANCE, MEETUP, TED",4888,Canada,2019-01-01,34615000.0,46194.7252255167,,,,,,5.66260004043579
chile,Chile,CHL,2008,BEHANCE,16,Chile,2008-01-01,14796600.0,10751.479674217,,20.924259185790998,51.861358642578104,,,9.28499984741211
chile,Chile,CHL,2009,"BEHANCE, TED",87,Chile,2009-01-01,16450200.0,10208.9067622861,,,,,,11.312999725341802
chile,Chile,CHL,2010,"BEHANCE, EFLUX, MEETUP, TED",164,Chile,2010-01-01,19852200.0,12808.034586422,,18.0804500579834,52.8601493835449,,,8.42430019378662
chile,Chile,CHL,2011,"BEHANCE, MEETUP, TED",322,Chile,2011-01-01,22315200.0,14637.240235540301,72.986,15.166130065917999,50.8061408996582,,,7.343999862670901
chile,Chile,CHL,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",744,Chile,2012-01-01,23941000.0,15351.5513257697,,,,,,6.65939998626709
chile,Chile,CHL,2013,"BEHANCE, EFLUX, MEETUP, TED",1243,Chile,2013-01-01,23661300.0,15842.9408052125,,18.3268604278564,54.0618705749512,,,6.21400022506714
chile,Chile,CHL,2014,"BEHANCE, EFLUX, MEETUP, TED",1473,Chile,2014-01-01,23680700.0,14670.996760602,,,,,,6.6648998260498
chile,Chile,CHL,2015,"BEHANCE, EFLUX, MEETUP, TED",1490,Chile,2015-01-01,23206400.0,13574.171830723999,,19.8092098236084,56.96366882324221,,,6.5075998306274405
chile,Chile,CHL,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1756,Chile,2016-01-01,23302600.0,13753.5944374598,,,,,,6.73820018768311
chile,Chile,CHL,2017,"BEHANCE, EFLUX, MEETUP, TED",1971,Chile,2017-01-01,23013100.0,14999.3700885512,,22.035690307617198,59.2311515808105,,,6.9580998420715305
chile,Chile,CHL,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1865,Chile,2018-01-01,25179000.0,15924.794239306399,,,,,,7.23309993743896
chile,Chile,CHL,2019,"BEHANCE, MEETUP, TED",306,Chile,2019-01-01,25051700.0,14896.453866578899,,,,,,7.29029989242554
china,China,CHN,2006,MEETUP,9,China,2006-01-01,461058000.0,2099.22943460447,,,,,,4.099999904632569
china,China,CHN,2007,BEHANCE,6,China,2007-01-01,547306000.0,2693.97006340526,,,,,,4.0
china,China,CHN,2008,"BEHANCE, MEETUP",86,China,2008-01-01,641245000.0,3468.3046020743395,,,,,,4.19999980926514
china,China,CHN,2009,"BEHANCE, MEETUP, TED",379,China,2009-01-01,747214000.0,3832.23643246702,,,,,,4.30000019073486
china,China,CHN,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",614,China,2010-01-01,859003000.0,4550.4531077571,,,22.3159999847412,,,4.099999904632569
china,China,CHN,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1095,China,2011-01-01,986253000.0,5618.13226711952,72.986,,,,,4.099999904632569
china,China,CHN,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2498,China,2012-01-01,1112160000.0,6316.918317602161,,,,,,4.099999904632569
china,China,CHN,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",5678,China,2013-01-01,1229110000.0,7050.64627124287,,,,,,4.05000019073486
china,China,CHN,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",9321,China,2014-01-01,1286090000.0,7678.599485874829,,,,,,4.099999904632569
china,China,CHN,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",9781,China,2015-01-01,1291980000.0,8066.94263493557,,,,,,
china,China,CHN,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",12223,China,2016-01-01,1364930000.0,8147.937705488391,,,,,,
china,China,CHN,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",13631,China,2017-01-01,1469880000.0,8879.43866711346,,,,,,3.9000000953674303
china,China,CHN,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",14623,China,2018-01-01,1641150000.0,9976.67713725865,,,,,,3.79999995231628
china,China,CHN,2019,"BEHANCE, MEETUP, TED",2433,China,2019-01-01,1725700000.0,10261.6792453621,,,,,,5.15000009536743
colombia,Colombia,COL,2008,"BEHANCE, MEETUP",12,Colombia,2008-01-01,41364800.0,5472.53652992425,,15.324810028076199,38.061840057373,,,11.2729997634888
colombia,Colombia,COL,2009,"BEHANCE, MEETUP, TED",134,Colombia,2009-01-01,42159600.0,5193.2414579507795,,14.722049713134801,37.65163040161129,,,12.065999984741199
colombia,Colombia,COL,2010,"BEHANCE, EFLUX, MEETUP, TED",272,Colombia,2010-01-01,44477700.0,6336.709473984661,,15.6797399520874,39.135261535644496,,,10.9840002059937
colombia,Colombia,COL,2011,"BEHANCE, EFLUX, MEETUP, TED",492,Colombia,2011-01-01,46200400.0,7335.166934476049,72.986,16.2140693664551,40.2652816772461,,,10.1108999252319
colombia,Colombia,COL,2012,"BEHANCE, MEETUP, TED",1140,Colombia,2012-01-01,49066400.0,8050.255371670501,,17.0799694061279,41.4026298522949,,,9.74050045013428
colombia,Colombia,COL,2013,"BEHANCE, EFLUX, MEETUP, TED",2574,Colombia,2013-01-01,50295100.0,8218.34784431477,,18.5945796966553,43.28974914550779,,,9.0516996383667
colombia,Colombia,COL,2014,"ART_EDUCATION, BEHANCE, MEETUP, TED",3121,Colombia,2014-01-01,55330300.0,8114.3439208516,,19.7050495147705,44.59130859375,,,8.57219982147217
colombia,Colombia,COL,2015,"BEHANCE, EFLUX, MEETUP, TED",3215,Colombia,2015-01-01,57327500.0,6175.87602970259,,19.5199699401855,45.404659271240206,,,8.298999786376951
colombia,Colombia,COL,2016,"BEHANCE, MEETUP, TED",3769,Colombia,2016-01-01,58684900.0,5870.777957241639,,20.136310577392603,47.268550872802706,,,8.69180011749268
colombia,Colombia,COL,2017,"BEHANCE, EFLUX, MEETUP, TED",3949,Colombia,2017-01-01,62220000.0,6376.706715526011,,,,,,8.8725004196167
colombia,Colombia,COL,2018,"BEHANCE, MEETUP, TED",4138,Colombia,2018-01-01,64514000.0,6716.91159778134,,21.251329421997102,49.774478912353494,,,9.11069965362549
colombia,Colombia,COL,2019,"BEHANCE, MEETUP, TED",859,Colombia,2019-01-01,66283200.0,6428.676205627679,,,,,,9.96140003204346
"congo, dem. rep.","Congo, Dem. Rep.",COD,2013,TED,1,"Congo, Dem. Rep.",2013-01-01,28231900.0,457.96372825635,,5.42532014846802,19.8470401763916,,2.0,
"congo, dem. rep.","Congo, Dem. Rep.",COD,2017,TED,1,"Congo, Dem. Rep.",2017-01-01,35375200.0,467.0742374648901,,,,,2.0,
"congo, dem. rep.","Congo, Dem. Rep.",COD,2018,TED,2,"Congo, Dem. Rep.",2018-01-01,36470600.0,557.064418324276,,,,,2.0,
costa rica,Costa Rica,CRI,2007,BEHANCE,5,Costa Rica,2007-01-01,1508220.0,6071.78916451552,,17.5888500213623,33.457511901855504,,,4.48999977111816
costa rica,Costa Rica,CRI,2008,BEHANCE,1,Costa Rica,2008-01-01,1886570.0,6859.07902178333,,20.4057502746582,35.7305107116699,,,4.7810001373291
